ed9eaeb6a707f50154024b24d7efcb874a9795dd,6.5391475108303165
ba12c0a2cb367af0467e479c03507c71a805d291,8.981780483286766
b7298b0fe50443a623af9b56792b330c2d052845,8.739270370791296
c60be70309789b39355dc612f36e37090ccad5dc,8.974176363265286
a22a58c5be8aa2c2700619e37f2b7a6e4efa7e6b,9.56259553069079
d5841f944022e9ef49bf6ac9b5546dd82ab2784f,9.252303688567116
eb451c65ea210bed6af798282c2c6205c79f71fd,7.161004254620147
c3e73d0362e2b21fae6edfcf518063e8a28b7b63,9.121997106006397
df9e2c6cfb6035fa5b26af3b101bacf64e95e913,7.301546277986727
99103791231143dd15aa77f2aeb87b2cd4a1c22e,6.3327421740306775
e2ed5ffddf1e60198f9f138810f84b7107ca0561,8.509390753517078
8554d1155712da4bc72ec5921db3227311265359,9.37475886897434
89fe8b96c04597a0fb63dca3a86e5f36e7580940,8.699847476441573
8b65dcf807a9de0c95c0896919da04523176fab8,8.509008844298233
b6e252e4989b3b422d69eae06831ad0bfd396126,6.701412579039938
9e0457ac0f2824c5e725d83bdeee91ed078343b4,9.333637735237687
c9c6d1fdb1bc64d7137f0fb7050e334cbb7c0f6e,8.73185827159522
ed6c052a16794cf2376b1497c505b438e9af69b6,8.5800263756841
c5d903eea354607809419b5e23c869ea16626a59,7.571862364126725
927008a1eb1983b52fe269b504f398ca185603c3,8.894833279902475
fd29d68d81bf469540c56ab7074ad748cd72203c,7.704739130265617
d6f54f87ad964bd1cea20ffceea962f8b6236da3,9.13959668203363
97983f3249349cfcb409b75d5f53e5cbab2bfa5a,7.502704819889869
b72f0fecebc0120609eb4643631055b2e7a31fd7,8.910303616481517
f3a7769633f8060ffee4a0295c55ec9be084e3c0,9.188060892596884
abf736b0441172883ba772951733e73d557598ab,8.553648380648287
af99c21153a5cd9289febb0cc7d1f8cbee810621,6.378537390143431
f5a2b63a98287f49a07f6101717dd4c1048b9903,6.731025439775863
a9947ca4f64f3122a22c7827ae089d48db8fd76d,8.414861835943668
d28c344507f89c41df926794e0d5a96d10349014,9.026737829933426
ac6522ed2e2b8a808bb80970ccffcb6572183349,9.16954743526067
8cf96ad1e77c722694ef03a06a781d61d632f2c0,9.416093942288944
92de4c1319bb3b07781b63801e4599302764dc5f,9.248356083236306
f0cbea39c26f2cf588e04885ddc1a439564bd782,9.06169837359338
f1299639d65fd743440958354f22154e171500d0,8.52726484886432
943f8910b7d79d76726a7c50a996a39a00fb033b,8.713302632158506
fc4d0cb084cf3b98bbe820a9fc36fd437940969e,8.476859168675803
c084f1399d2813131b70acb3920068a454cea6d5,7.893465806794642
979ddec134899a31461a05d820b9d6cad713715b,7.17219436340353
f7d331120e9b3a15cf4a0028849bf050846d5d6a,7.102828889815923
8866a6da23ad8a2abfb243905e0b5e2c98e366bc,8.862010376611163
5c67cd01bb445f9b80d30f2c551d0d42776898fe,8.758102086595633
f408354e704d901dac2f283fc8242d2787ee4813,9.24695865669662
e594aa5283c8b2076ece870504b4b6b2e9c29ca9,9.003197877454808
c5b963fdd21435b56c4cf55f49d652d92fc83093,6.671774155944965
948fbf59cd52083820e8e1682a5bc2a34793997a,8.964120646839358
c399382ea2553528d9b44a9aa6492cee7cf0b5c0,9.127183079778863
541270fc6468b9399001ee5a8bfa0cd380e1db60,8.70945356852361
d2a2d2ee79d993c9821f176d9a248223ee59b3c7,9.100126203647509
911daa5a6058823b007274f35ba038da7ec89a11,9.252601091315466
a5b034cb2c29d312a2e5475da6174e196cfc3c1b,9.636511416393997
da7fa747f59ca321b48b414b2f884d027bc961f8,8.827579356303914
dc87f8c4ae8953d2d0bcaf1a08239547d77cdee8,9.329690127741069
8e3a076971fce919b1a5a0bc62dcef86264a1c24,9.532196598053375
987888aba1d68d84a51fcfef4131d649024e0aec,9.086365467680555
c3635fc4a7b4545fc6df8dcad81f86d1e08c66cc,9.167948225525386
8ef9f17bb904f437ec0a9849d820ed0f86843517,9.378526945180953
addfbcc77f77c6c80cc3e55261cec181722e68cb,9.239067738784101
ca84b66fa8d2c26e91bcd21dea081bb062e51711,9.848237172113379
b80a4c674f6640d304722f4a92eb9b47345f1258,8.46291414878743
